application_id,application_date,intake_intake_channel,intake_new_customer,intake_lender_segment,intake_region,intake_sector,intake_business_age_years,intake_annual_revenue_gbp,intake_requested_loan_gbp,intake_requested_term_months,intake_loan_purpose,intake_personal_guarantee,intake_collateral_type,intake_bureau_score,intake_ccj_count,intake_default_history,intake_kyc_pass,intake_aml_risk,intake_pep_hit,intake_sanctions_hit,intake_doc_completeness,enrich_dscr,enrich_leverage_ratio,enrich_cashflow_volatility,enrich_ltv,enrich_risk_score,enrich_triage_priority,expected_decision,reason_primary,reason_secondary,reason_tertiary
APP202600548,2025-07-28,Broker CSV,True,Mid-Tier/Challenger Bank,Wales,Professional Services,6.27,100000.0,119509.65,36,Growth/Expansion,False,Mixed,81.47,0,False,True,Low,False,False,0.19,0.23,2.23,0.51,0.369,49.21826667,3,Review,REVIEW_DOCS,,
APP202600436,2025-07-05,Web,True,Alt Lender (Non-ML),Northern Ireland,Hospitality,5.29,183346.87,37646.77,36,Marketing,True,Debenture,55.57,1,False,True,Low,False,False,0.37,1.0,2.2,0.31,0.737,48.95626667,3,Review,REVIEW_DOCS,REVIEW_AFFORDABILITY,REVIEW_SECURITY
APP202600167,2025-06-21,Broker CSV,False,Non-Bank/Public Financier,South East,Hospitality,10.34,167296.64,87841.75,36,Inventory,False,Property,65.78,0,False,True,High,False,False,0.76,0.73,1.04,0.35,0.641,53.21173333,2,Review,REVIEW_COMPLIANCE,,
APP202600331,2025-07-07,Email CSV,True,Non-Bank/Public Financier,South West,Transportation & Storage,3.22,100000.0,35635.15,18,Growth/Expansion,True,None,48.38,0,False,True,Medium,False,False,0.68,0.74,2.24,0.15,,46.75973333,2,Decline,AFFORDABILITY_FAIL,COLLATERAL_WEAK,
APP202600650,2025-06-07,Web,True,Non-Bank/Public Financier,North East,Information & Communication,4.55,100000.0,150923.41,12,Refinance,True,Invoice Book,39.19,0,False,True,Low,False,False,0.78,0.2,3.58,0.47,0.699,42.72986667,2,Decline,BUREAU_LOW,,
APP202600782,2025-07-26,Broker CSV,False,Alt Lender (Non-ML),South West,Health & Social Care,14.24,279788.88,25000.0,60,Working Capital,False,None,47.25,0,False,True,Low,False,False,0.43,2.0,3.93,0.34,,53.46,3,Review,REVIEW_DOCS,REVIEW_CONFLICT,
APP202600542,2025-06-10,Portal Upload,False,Mid-Tier/Challenger Bank,Wales,Manufacturing,4.0,184905.69,306050.12,18,Growth/Expansion,False,Property,72.95,0,False,True,Low,False,False,0.93,0.42,2.75,0.25,0.412,58.18933333,1,Accept,,,
APP202600505,2025-07-01,Web,True,Mid-Tier/Challenger Bank,London,Hospitality,12.11,416715.06,34637.6,12,Working Capital,False,None,63.66,0,False,True,Low,False,False,0.81,2.49,1.92,0.29,,75.4348,1,Accept,,,
APP202600653,2025-07-05,Portal Upload,True,Mid-Tier/Challenger Bank,London,Real Estate,4.61,533176.64,25000.0,24,Equipment Lease Buyout,False,Property,67.77,0,False,True,Low,False,False,0.66,3.5,2.58,0.39,0.425,74.9056,2,Accept,,,
APP202600859,2025-08-20,Broker CSV,False,Mid-Tier/Challenger Bank,East of England,Agriculture,5.31,392685.37,89379.08,60,Marketing,False,Debenture,83.26,0,False,True,Low,False,False,0.77,1.56,2.44,0.5,0.508,68.39946667,2,Accept,,,
APP202600032,2025-05-04,Email CSV,False,Non-Bank/Public Financier,South East,Hospitality,2.98,635063.29,94891.61,36,Refinance,True,Mixed,64.77,0,True,True,Low,False,False,0.72,2.59,3.5,0.52,0.433,69.63893333,2,Accept,,,
APP202600772,2025-04-22,Broker CSV,True,Non-Bank/Public Financier,North East,Construction,0.92,100000.0,32615.33,36,Marketing,True,Debenture,38.68,0,False,True,Low,False,False,0.55,1.52,2.57,0.58,0.585,50.90373333,2,Review,REVIEW_DOCS,REVIEW_CONFLICT,
APP202600196,2025-08-16,Email CSV,False,Non-Bank/Public Financier,Wales,Transportation & Storage,3.12,100000.0,108424.77,24,Inventory,True,None,63.28,1,False,True,Low,False,False,0.25,0.55,2.01,0.2,,44.8784,3,Decline,AFFORDABILITY_FAIL,COLLATERAL_WEAK,
APP202600561,2025-05-24,Email CSV,True,Alt Lender (Non-ML),Wales,Real Estate,11.02,163623.61,76726.98,24,Equipment Lease Buyout,False,Debenture,55.42,0,False,True,Low,False,False,0.76,0.29,1.42,0.44,0.725,49.65426667,2,Review,REVIEW_SECURITY,,
APP202600411,2025-05-12,Email CSV,False,Alt Lender (Non-ML),South West,Transportation & Storage,4.31,143879.67,118875.45,48,Refinance,False,None,56.63,0,False,True,Low,False,False,0.77,0.26,2.22,0.42,,49.1764,2,Decline,AFFORDABILITY_FAIL,COLLATERAL_WEAK,
APP202600245,2025-08-02,Web,True,Alt Lender (Non-ML),Northern Ireland,Information & Communication,4.84,437734.6,63002.43,24,Equipment Lease Buyout,True,Property,42.05,0,False,True,Medium,False,False,0.61,2.25,5.04,0.15,0.302,60.344,2,Accept,,,
APP202600285,2025-06-10,Email CSV,False,Mid-Tier/Challenger Bank,Wales,Transportation & Storage,4.49,394467.16,104011.27,48,Asset Purchase,False,Property,41.77,1,False,True,Low,False,False,0.76,1.88,2.6,0.47,0.571,58.29893333,2,Review,REVIEW_CONFLICT,,
APP202600863,2025-07-04,Email CSV,False,Alt Lender (Non-ML),North West,Information & Communication,7.17,100000.0,133236.17,48,Equipment Lease Buyout,True,Debenture,61.52,1,False,True,Medium,False,False,0.79,0.23,2.89,0.44,0.508,47.20226667,2,Review,REVIEW_COMPLIANCE,,
APP202600739,2025-05-14,Email CSV,True,Mid-Tier/Challenger Bank,East of England,Information & Communication,8.62,132004.67,133464.8,18,Hire Staff,False,Property,57.81,0,False,True,Medium,False,False,0.81,0.2,0.62,0.25,0.571,51.63013333,1,Review,REVIEW_COMPLIANCE,,
APP202600900,2025-06-10,Portal Upload,True,Mid-Tier/Challenger Bank,North East,Health & Social Care,12.58,345296.73,65423.45,60,Asset Purchase,False,Mixed,64.29,1,False,True,Low,False,False,0.89,1.02,2.37,0.09,0.368,62.8112,1,Accept,,,
APP202600628,2025-06-23,Broker CSV,True,Mid-Tier/Challenger Bank,West Midlands,Manufacturing,8.55,244942.36,25000.0,24,Hire Staff,True,Debenture,69.81,0,False,True,Low,False,False,0.7,1.99,2.15,0.46,0.57,71.62013333,2,Accept,,,
APP202600035,2025-08-18,Web,True,Alt Lender (Non-ML),South West,Real Estate,4.49,203118.61,73710.53,24,Asset Purchase,True,Property,75.25,0,False,True,Low,False,False,0.53,1.03,1.69,0.5,0.38,60.45666667,2,Accept,,,
APP202600525,2025-07-24,Web,True,Alt Lender (Non-ML),North West,Information & Communication,2.26,100000.0,111244.43,24,Hire Staff,True,None,57.85,0,False,False,Low,False,False,0.86,0.2,2.59,0.04,,53.35466667,1,Decline,KYC_FAIL,AFFORDABILITY_FAIL,COLLATERAL_WEAK
APP202600740,2025-06-23,Broker CSV,True,Mid-Tier/Challenger Bank,South West,Real Estate,40.0,100000.0,177766.34,24,Marketing,True,Property,62.99,0,False,True,Medium,False,False,0.59,0.25,0.37,0.4,0.517,53.00386667,2,Review,REVIEW_COMPLIANCE,REVIEW_DOCS,
APP202600495,2025-07-23,Broker CSV,False,Mid-Tier/Challenger Bank,London,Wholesale,3.9,100000.0,271865.8,36,Asset Purchase,True,Debenture,74.02,0,False,True,Low,False,False,0.41,0.2,3.35,0.12,0.51,51.70893333,3,Review,REVIEW_DOCS,,
APP202600016,2025-03-21,Portal Upload,False,Alt Lender (Non-ML),East of England,Information & Communication,8.77,193002.79,25000.0,36,Equipment Lease Buyout,True,Property,27.17,0,False,True,Low,False,False,0.63,2.97,3.65,0.28,0.504,63.55093333,2,Accept,,,
APP202600512,2025-05-06,Broker CSV,True,Mid-Tier/Challenger Bank,South East,Agriculture,14.47,1550050.33,177407.88,24,Marketing,False,Property,67.56,0,False,True,Medium,False,False,0.84,1.52,2.75,0.61,0.476,58.26013333,1,Review,REVIEW_COMPLIANCE,REVIEW_CONFLICT,
APP202600387,2025-05-17,Portal Upload,True,Mid-Tier/Challenger Bank,Wales,Manufacturing,5.36,100000.0,122698.89,36,Refinance,False,Debenture,72.48,0,False,True,Low,False,False,0.75,0.22,1.23,0.29,0.745,56.0744,2,Review,REVIEW_SECURITY,,
APP202600599,2025-04-20,Broker CSV,True,Mid-Tier/Challenger Bank,Wales,Retail,5.84,100000.0,25000.0,60,Working Capital,True,Property,66.2,0,False,True,Medium,False,False,0.89,0.9,2.03,0.39,0.311,59.58933333,1,Review,REVIEW_COMPLIANCE,REVIEW_AFFORDABILITY,
APP202600968,2025-08-24,Web,True,Non-Bank/Public Financier,East Midlands,Construction,4.24,336889.17,25000.0,24,Marketing,False,Property,53.87,0,False,True,Low,False,False,0.56,3.5,0.69,0.64,0.307,70.1036,2,Accept,,,
APP202600353,2025-08-09,Portal Upload,False,Mid-Tier/Challenger Bank,West Midlands,Information & Communication,8.76,187057.15,36294.8,12,Marketing,False,Debenture,64.78,0,False,True,High,False,False,0.96,1.26,2.9,0.05,0.533,60.50173333,1,Accept,,,
APP202600546,2025-06-19,Portal Upload,False,Mid-Tier/Challenger Bank,Northern Ireland,Transportation & Storage,1.89,290609.46,47404.48,18,Inventory,False,None,69.67,0,False,True,Low,False,False,0.45,2.06,3.85,0.35,,60.68426667,3,Accept,,,
APP202600491,2025-03-05,Portal Upload,True,Non-Bank/Public Financier,Wales,Wholesale,5.04,100000.0,56610.7,18,Hire Staff,False,Property,43.46,0,False,True,Medium,False,False,0.5,0.35,3.06,0.19,0.445,40.6788,2,Decline,BUREAU_LOW,,
APP202600267,2025-06-22,Web,True,Mid-Tier/Challenger Bank,Scotland,Transportation & Storage,5.84,116314.26,25000.0,24,Inventory,False,Property,95.18,0,False,True,Low,False,False,0.85,1.12,2.28,0.2,0.501,71.1404,1,Accept,,,
APP202600610,2025-07-20,Broker CSV,False,Mid-Tier/Challenger Bank,East of England,Manufacturing,3.32,338356.03,222247.47,24,Marketing,True,Debenture,99.0,0,False,True,Low,False,False,0.76,0.2,1.05,0.37,0.548,67.69,2,Accept,,,
APP202600030,2025-07-29,Email CSV,True,Non-Bank/Public Financier,Yorkshire & Humber,Information & Communication,19.76,100000.0,52644.75,18,Inventory,True,Mixed,35.11,0,False,True,Low,False,False,0.84,0.69,2.03,0.45,0.609,48.99413333,1,Accept,,,
APP202600311,2025-08-17,Email CSV,False,Alt Lender (Non-ML),North East,Information & Communication,5.55,100000.0,239312.51,24,Refinance,False,Property,34.59,1,False,True,Low,False,False,0.72,0.2,2.64,0.34,0.439,43.2352,2,Accept,,,
APP202600947,2025-05-28,Broker CSV,False,Alt Lender (Non-ML),East Midlands,Professional Services,1.25,119997.98,29003.01,18,Equipment Lease Buyout,False,Property,54.64,0,False,True,Low,False,False,0.85,0.95,3.17,0.22,0.318,57.47253333,1,Review,REVIEW_AFFORDABILITY,,
APP202600391,2025-06-23,Email CSV,False,Alt Lender (Non-ML),East Midlands,Retail,6.73,100000.0,51199.66,24,Refinance,False,None,74.98,0,False,True,Medium,False,False,0.62,0.45,2.31,0.22,,50.1044,2,Decline,AFFORDABILITY_FAIL,COLLATERAL_WEAK,
APP202600118,2025-07-01,Broker CSV,False,Alt Lender (Non-ML),East Midlands,Agriculture,4.46,323954.34,55733.65,12,Refinance,True,Equipment,67.11,0,False,True,Low,False,False,0.35,2.6,2.96,0.42,0.613,68.05413333,3,Accept,,,
APP202600879,2025-07-01,Broker CSV,True,Non-Bank/Public Financier,Scotland,Health & Social Care,4.65,151261.15,161679.59,24,Refinance,True,Equipment,56.88,0,False,True,Low,False,False,0.85,0.3,2.58,0.23,0.84,51.7064,1,Decline,AFFORDABILITY_FAIL,,
APP202600729,2025-08-11,Broker CSV,False,Mid-Tier/Challenger Bank,East Midlands,Agriculture,3.86,367625.69,1128987.59,36,Asset Purchase,False,Property,73.65,0,False,True,Medium,False,False,0.8,0.2,1.83,0.21,0.304,56.212,2,Review,REVIEW_COMPLIANCE,,
APP202600381,2025-05-28,Broker CSV,False,Mid-Tier/Challenger Bank,West Midlands,Professional Services,5.31,101680.97,63193.62,36,Inventory,False,Debenture,63.18,1,False,True,Low,False,False,0.36,0.76,2.13,0.15,0.621,48.7704,3,Review,REVIEW_DOCS,,
APP202600511,2025-05-28,Email CSV,False,Mid-Tier/Challenger Bank,East Midlands,Manufacturing,3.24,100000.0,64822.09,36,Asset Purchase,False,None,56.41,1,False,True,Medium,False,False,0.82,0.43,1.72,0.35,,45.78146667,1,Decline,AFFORDABILITY_FAIL,COLLATERAL_WEAK,
APP202600426,2025-04-20,Web,True,Mid-Tier/Challenger Bank,East Midlands,Agriculture,8.89,100000.0,287143.63,48,Hire Staff,True,Debenture,59.65,1,False,True,Low,False,False,0.53,0.2,1.17,0.39,0.769,47.482,2,Review,REVIEW_DOCS,REVIEW_SECURITY,
APP202600693,2025-07-30,Email CSV,True,Mid-Tier/Challenger Bank,Northern Ireland,Hospitality,8.01,111179.4,264535.67,12,Working Capital,True,Property,62.52,0,False,True,Low,False,False,0.29,0.2,2.44,0.45,0.431,46.90226667,3,Review,REVIEW_DOCS,,
APP202600275,2025-07-31,Email CSV,True,Alt Lender (Non-ML),East of England,Construction,18.37,100000.0,58910.63,48,Hire Staff,True,Debenture,76.44,1,False,False,Low,False,False,0.86,0.48,2.66,0.18,0.563,59.16653333,1,Decline,KYC_FAIL,,
APP202600805,2025-08-02,Broker CSV,True,Alt Lender (Non-ML),North East,Health & Social Care,8.84,321126.02,59871.37,18,Asset Purchase,False,Property,40.69,0,False,True,Low,False,False,0.45,1.05,2.45,0.29,0.365,48.17653333,3,Review,REVIEW_DOCS,REVIEW_AFFORDABILITY,
APP202600306,2025-06-09,Portal Upload,False,Mid-Tier/Challenger Bank,Yorkshire & Humber,Professional Services,8.32,160413.91,190628.19,36,Equipment Lease Buyout,True,Invoice Book,61.84,0,False,True,Low,False,False,0.62,0.32,2.26,0.28,0.71,52.34186667,2,Review,REVIEW_SECURITY,,
APP202600450,2025-06-06,Email CSV,False,Non-Bank/Public Financier,Yorkshire & Humber,Retail,6.05,105302.2,70493.75,24,Refinance,True,Equipment,68.73,0,False,True,Low,False,False,0.45,0.54,2.04,0.55,0.652,48.4044,3,Review,REVIEW_DOCS,,
APP202600972,2025-08-04,Web,True,Mid-Tier/Challenger Bank,Yorkshire & Humber,Construction,7.51,100000.0,74781.02,36,Refinance,False,Equipment,88.93,0,False,True,Low,False,False,0.83,0.59,2.06,0.06,0.644,63.84373333,1,Accept,,,
APP202600038,2025-06-27,Portal Upload,True,Alt Lender (Non-ML),South East,Professional Services,5.4,149944.91,29638.55,12,Marketing,False,Debenture,54.15,0,True,True,Medium,False,False,0.93,2.24,3.84,0.23,0.523,60.112,1,Accept,,,
APP202600800,2025-06-15,Portal Upload,True,Mid-Tier/Challenger Bank,London,Construction,10.19,143319.44,201907.07,12,Inventory,False,Debenture,59.97,0,False,True,Low,False,False,0.88,0.2,2.55,0.33,0.588,51.9616,1,Accept,,,
APP202600824,2025-04-10,Web,True,Non-Bank/Public Financier,Wales,Agriculture,8.12,138239.39,193018.72,18,Equipment Lease Buyout,True,Debenture,36.79,0,True,True,Low,False,False,0.78,0.33,2.19,0.08,0.786,44.3312,2,Review,REVIEW_SECURITY,,
APP202600730,2025-05-29,Web,True,Mid-Tier/Challenger Bank,East Midlands,Real Estate,10.15,100000.0,72973.04,36,Asset Purchase,False,Property,62.01,0,False,True,Low,False,False,0.38,0.41,3.38,0.41,0.538,42.29613333,3,Review,REVIEW_DOCS,,
APP202600446,2025-05-19,Portal Upload,True,Mid-Tier/Challenger Bank,North East,Information & Communication,6.47,580170.2,70121.48,24,Hire Staff,False,Debenture,69.51,0,False,True,Low,False,False,0.77,1.5,2.43,0.33,0.681,63.8828,2,Accept,,,
APP202600220,2025-07-03,Broker CSV,True,Mid-Tier/Challenger Bank,Yorkshire & Humber,Construction,4.12,100000.0,33397.18,36,Inventory,False,Mixed,87.65,0,False,True,Low,False,False,0.61,0.51,0.22,0.2,0.66,63.13866667,2,Accept,,,
APP202600710,2025-07-09,Portal Upload,True,Non-Bank/Public Financier,Scotland,Real Estate,5.09,239320.29,59203.93,18,Marketing,True,Property,40.14,0,False,True,Low,False,False,0.38,1.31,3.36,0.22,0.299,51.9192,3,Review,REVIEW_DOCS,REVIEW_CONFLICT,
APP202600128,2025-06-26,Email CSV,False,Non-Bank/Public Financier,West Midlands,Real Estate,4.18,566851.98,25000.0,18,Working Capital,True,Invoice Book,41.43,0,False,True,Medium,False,False,0.8,3.5,2.5,0.41,0.677,64.39706667,2,Accept,,,
APP202600071,2025-08-12,Portal Upload,False,Mid-Tier/Challenger Bank,North West,Transportation & Storage,4.56,171330.43,39451.64,12,Asset Purchase,True,None,48.29,0,False,True,Low,False,False,0.87,2.04,0.0,0.25,,71.6612,1,Accept,,,
APP202600697,2025-04-02,Web,False,Mid-Tier/Challenger Bank,Scotland,Wholesale,6.09,100000.0,75667.0,48,Working Capital,True,Debenture,54.32,0,False,True,Low,False,False,0.61,0.2,1.46,0.38,0.793,50.17293333,2,Review,REVIEW_SECURITY,,
APP202600856,2025-06-10,Web,True,Alt Lender (Non-ML),North East,Information & Communication,1.43,127228.19,68991.54,24,Refinance,True,Property,29.09,1,False,True,Low,False,False,0.65,0.55,1.98,0.2,0.618,45.1952,2,Accept,,,
APP202600339,2025-07-15,Web,True,Mid-Tier/Challenger Bank,West Midlands,Real Estate,5.0,118660.23,292353.55,24,Equipment Lease Buyout,False,Debenture,87.06,1,False,True,Medium,False,False,0.83,0.25,3.0,0.42,0.559,51.6868,1,Review,REVIEW_COMPLIANCE,,
APP202600482,2025-06-01,Email CSV,True,Alt Lender (Non-ML),West Midlands,Construction,12.5,786320.91,106465.06,24,Inventory,False,Property,73.72,0,False,True,Low,False,False,0.77,1.37,3.38,0.41,0.471,62.71493333,2,Accept,,,
APP202600379,2025-05-20,Broker CSV,False,Non-Bank/Public Financier,South East,Professional Services,3.47,100000.0,25000.0,36,Refinance,False,Property,50.27,0,False,True,Low,False,False,0.67,0.62,2.26,0.54,0.313,49.79226667,2,Accept,,,
APP202600721,2025-06-07,Broker CSV,False,Alt Lender (Non-ML),London,Agriculture,17.72,116925.41,202931.4,12,Refinance,True,Invoice Book,24.72,0,False,True,High,False,False,0.86,0.2,0.85,0.07,0.799,44.34826667,1,Review,REVIEW_COMPLIANCE,REVIEW_SECURITY,
APP202600027,2025-07-07,Web,True,Non-Bank/Public Financier,South East,Health & Social Care,8.92,100000.0,26283.01,18,Hire Staff,True,Debenture,65.2,0,False,True,Low,False,False,0.74,1.94,1.69,0.25,0.781,71.24266667,2,Accept,,,
APP202600753,2025-07-14,Email CSV,False,Alt Lender (Non-ML),East of England,Manufacturing,6.24,377239.15,180944.18,36,Refinance,True,Equipment,59.92,1,False,True,Low,False,False,0.57,0.53,2.98,0.29,0.904,43.71426667,2,Decline,AFFORDABILITY_FAIL,COLLATERAL_WEAK,
APP202600237,2025-08-11,Web,False,Mid-Tier/Challenger Bank,Wales,Manufacturing,9.32,100000.0,25000.0,24,Refinance,False,Debenture,75.69,0,False,True,Low,False,False,0.96,0.89,1.3,0.22,0.545,65.89986667,1,Accept,,,
APP202600837,2025-07-20,Portal Upload,True,Mid-Tier/Challenger Bank,East of England,Wholesale,4.69,1214826.05,86362.9,36,Asset Purchase,False,Debenture,73.19,1,False,True,Low,False,False,0.9,2.86,1.58,0.44,0.555,78.15653333,1,Accept,,,
APP202600747,2025-07-01,Web,True,Alt Lender (Non-ML),Yorkshire & Humber,Real Estate,4.1,100000.0,93484.58,24,Marketing,True,Debenture,34.78,0,False,True,High,False,False,0.62,0.45,2.03,0.32,0.608,41.42173333,2,Decline,BUREAU_LOW,,
APP202600619,2025-06-01,Portal Upload,False,Alt Lender (Non-ML),Scotland,Health & Social Care,4.38,100000.0,274792.35,60,Refinance,False,Mixed,73.3,0,False,True,Medium,False,False,0.68,0.31,0.97,0.13,0.433,56.43066667,2,Review,REVIEW_COMPLIANCE,,
APP202600792,2025-05-17,Broker CSV,True,Mid-Tier/Challenger Bank,South West,Manufacturing,6.71,132515.4,145079.76,48,Asset Purchase,True,Debenture,60.29,0,False,True,Low,False,False,0.57,0.24,2.72,0.19,0.59,49.43453333,2,Review,REVIEW_DOCS,,
APP202600132,2025-08-09,Portal Upload,False,Mid-Tier/Challenger Bank,East of England,Wholesale,9.82,169118.8,289799.2,48,Working Capital,True,Debenture,52.42,0,False,True,Low,False,False,0.42,0.2,2.89,0.7,0.689,39.24426667,3,Decline,VOLATILITY_HIGH,,
APP202600160,2025-07-06,Broker CSV,True,Non-Bank/Public Financier,North East,Real Estate,34.01,591352.18,84085.63,12,Inventory,False,Property,60.66,0,False,False,Low,False,False,0.73,1.35,4.31,0.87,0.338,52.99813333,2,Decline,KYC_FAIL,VOLATILITY_HIGH,
APP202600686,2025-04-12,Web,True,Mid-Tier/Challenger Bank,London,Wholesale,5.19,165646.92,185278.41,12,Hire Staff,True,Debenture,79.24,0,False,True,Low,False,False,0.85,0.39,2.43,0.17,0.637,60.9472,1,Accept,,,
APP202600903,2025-07-24,Broker CSV,True,Alt Lender (Non-ML),Northern Ireland,Information & Communication,12.99,546418.11,115501.67,36,Hire Staff,False,Property,55.69,1,False,True,Low,False,False,0.73,2.03,2.79,0.17,0.602,65.7932,2,Accept,,,
APP202600618,2025-08-23,Web,True,Mid-Tier/Challenger Bank,Northern Ireland,Hospitality,1.97,238966.34,25000.0,36,Hire Staff,False,Mixed,51.72,0,False,True,Low,False,False,0.5,3.5,1.38,0.08,0.382,72.1416,2,Accept,,,
APP202600488,2025-08-09,Broker CSV,False,Alt Lender (Non-ML),North West,Wholesale,9.17,207560.53,32842.14,24,Growth/Expansion,True,None,70.61,0,False,True,Low,False,False,0.68,0.93,1.51,0.3,,59.77746667,2,Accept,,,
APP202600256,2025-04-04,Broker CSV,False,Alt Lender (Non-ML),Wales,Health & Social Care,7.7,100000.0,76452.32,48,Equipment Lease Buyout,True,Property,64.64,0,False,True,Low,False,False,0.78,0.28,2.79,0.36,0.593,53.8592,2,Accept,,,
APP202600028,2025-06-03,Web,False,Non-Bank/Public Financier,South East,Real Estate,5.65,100000.0,25000.0,24,Marketing,False,Debenture,44.96,0,False,True,Low,False,False,0.88,1.29,1.64,0.32,0.812,56.43213333,1,Review,REVIEW_SECURITY,,
APP202600956,2025-04-16,Portal Upload,True,Alt Lender (Non-ML),Northern Ireland,Health & Social Care,5.78,100000.0,170860.64,24,Equipment Lease Buyout,True,None,62.68,0,False,True,Low,False,False,0.88,0.2,2.78,0.33,,51.56373333,1,Decline,AFFORDABILITY_FAIL,COLLATERAL_WEAK,
APP202600764,2025-06-22,Email CSV,False,Mid-Tier/Challenger Bank,London,Professional Services,31.43,100000.0,117401.93,60,Refinance,False,Property,83.43,0,False,True,Low,False,False,0.68,0.2,1.87,0.11,0.3,63.19706667,2,Accept,,,
APP202600830,2025-08-17,Web,False,Alt Lender (Non-ML),Wales,Manufacturing,1.12,100000.0,39882.35,18,Equipment Lease Buyout,True,Debenture,51.14,0,False,True,Low,False,False,0.37,0.68,2.52,0.04,0.516,49.5592,3,Review,REVIEW_DOCS,,
APP202600240,2025-07-30,Web,True,Mid-Tier/Challenger Bank,North East,Health & Social Care,3.15,324978.76,133165.33,24,Growth/Expansion,True,None,65.98,0,False,True,Low,False,False,0.71,0.65,1.52,0.2,,56.67773333,2,Decline,AFFORDABILITY_FAIL,COLLATERAL_WEAK,
APP202600852,2025-07-04,Broker CSV,False,Alt Lender (Non-ML),East of England,Wholesale,10.25,170359.83,48110.18,12,Asset Purchase,True,Property,52.05,0,False,True,Low,False,False,0.49,1.86,2.23,0.58,0.419,60.24066667,3,Accept,,,
APP202600761,2025-06-24,Web,True,Mid-Tier/Challenger Bank,South East,Professional Services,3.51,100000.0,113942.34,60,Growth/Expansion,False,Debenture,46.43,0,False,True,Low,False,False,0.66,0.26,2.82,0.42,0.629,44.0304,2,Accept,,,
APP202600204,2025-07-06,Email CSV,False,Non-Bank/Public Financier,South West,Construction,1.28,102259.28,188891.12,36,Working Capital,False,Mixed,62.98,0,False,True,Low,False,False,0.56,0.23,2.74,0.21,0.4,49.24106667,2,Review,REVIEW_DOCS,,
APP202600477,2025-07-08,Email CSV,False,Non-Bank/Public Financier,Yorkshire & Humber,Agriculture,18.31,100000.0,26614.81,36,Hire Staff,True,None,82.77,0,False,True,Medium,False,False,0.81,1.94,3.96,0.14,,66.9756,1,Accept,,,
APP202600345,2025-04-29,Portal Upload,True,Alt Lender (Non-ML),West Midlands,Hospitality,5.53,450556.71,170625.31,36,Hire Staff,True,Property,59.26,0,False,True,Low,False,False,0.5,1.0,1.71,0.59,0.332,54.8828,2,Review,REVIEW_DOCS,REVIEW_AFFORDABILITY,
APP202600565,2025-05-06,Broker CSV,True,Mid-Tier/Challenger Bank,Yorkshire & Humber,Retail,8.78,227954.75,76606.93,48,Refinance,True,None,71.78,0,False,True,Low,False,False,0.66,0.78,0.59,0.02,,63.20173333,2,Decline,AFFORDABILITY_FAIL,COLLATERAL_WEAK,
APP202600099,2025-06-02,Broker CSV,False,Alt Lender (Non-ML),London,Manufacturing,3.66,100000.0,25000.0,36,Hire Staff,True,Equipment,34.59,2,False,True,Low,False,False,0.75,0.78,2.93,0.49,0.731,42.81853333,2,Decline,BUREAU_LOW,,
APP202600127,2025-05-13,Email CSV,True,Alt Lender (Non-ML),East of England,Hospitality,3.54,242771.75,93156.3,36,Equipment Lease Buyout,True,None,38.76,0,False,True,Low,False,False,0.22,1.38,1.37,0.44,,47.13613333,3,Review,REVIEW_DOCS,REVIEW_CONFLICT,
APP202600945,2025-06-25,Portal Upload,True,Non-Bank/Public Financier,West Midlands,Hospitality,4.09,100000.0,53971.47,36,Asset Purchase,True,None,26.16,0,False,True,Low,False,False,0.59,0.36,2.74,0.49,,33.93146667,2,Decline,AFFORDABILITY_FAIL,BUREAU_LOW,COLLATERAL_WEAK
APP202600804,2025-07-31,Email CSV,True,Mid-Tier/Challenger Bank,North West,Retail,7.84,100000.0,136537.73,24,Asset Purchase,False,Debenture,65.33,0,False,True,Low,False,False,0.88,0.2,1.95,0.28,0.553,55.7124,1,Accept,,,
APP202600303,2025-06-21,Portal Upload,True,Non-Bank/Public Financier,North West,Hospitality,6.8,159892.75,51225.38,60,Refinance,True,Mixed,17.23,0,False,False,Low,False,False,0.72,1.02,1.06,0.18,0.567,51.80106667,2,Decline,KYC_FAIL,BUREAU_LOW,
APP202600324,2025-08-05,Web,True,Non-Bank/Public Financier,North West,Manufacturing,11.22,100000.0,84261.1,48,Asset Purchase,False,None,59.66,0,True,True,Low,False,False,0.63,0.57,2.19,0.37,,45.9648,2,Decline,AFFORDABILITY_FAIL,COLLATERAL_WEAK,
APP202600320,2025-06-25,Portal Upload,True,Mid-Tier/Challenger Bank,North West,Real Estate,7.46,681498.41,107161.26,48,Marketing,False,Property,42.26,0,False,True,Low,False,False,0.53,2.55,1.1,0.54,0.396,65.70613333,2,Accept,,,
